year,province,SAC_code,SAC_name,CTUID,fuel_type,fuel_type_description,value
2020,ON,535,"Toronto, Ontario [535]",5350150.00,PHEV,Plug-in hybrid electric vehicles,16
2020,ON,535,"Toronto, Ontario [535]",5350150.00,ZEV,All zero-emission vehicles (BEV and PHEV),36
2020,ON,535,"Toronto, Ontario [535]",5350151.00,BEV,Battery electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350151.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350151.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350152.00,BEV,Battery electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350152.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350152.00,ZEV,All zero-emission vehicles (BEV and PHEV),13
2020,ON,535,"Toronto, Ontario [535]",5350153.00,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350153.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350153.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2020,ON,535,"Toronto, Ontario [535]",5350154.00,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350154.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350154.00,ZEV,All zero-emission vehicles (BEV and PHEV),10
2020,ON,535,"Toronto, Ontario [535]",5350155.00,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350155.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350155.00,ZEV,All zero-emission vehicles (BEV and PHEV),4
2020,ON,535,"Toronto, Ontario [535]",5350156.01,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350156.01,PHEV,Plug-in hybrid electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350156.01,ZEV,All zero-emission vehicles (BEV and PHEV),9
2020,ON,535,"Toronto, Ontario [535]",5350156.02,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350156.02,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350156.02,ZEV,All zero-emission vehicles (BEV and PHEV),4
2020,ON,535,"Toronto, Ontario [535]",5350157.00,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350157.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350157.00,ZEV,All zero-emission vehicles (BEV and PHEV),10
2020,ON,535,"Toronto, Ontario [535]",5350158.00,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350158.00,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350158.00,ZEV,All zero-emission vehicles (BEV and PHEV),3
2020,ON,535,"Toronto, Ontario [535]",5350159.01,BEV,Battery electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350159.01,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350159.01,ZEV,All zero-emission vehicles (BEV and PHEV),7
2020,ON,535,"Toronto, Ontario [535]",5350159.02,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350159.02,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350159.02,ZEV,All zero-emission vehicles (BEV and PHEV),8
2020,ON,535,"Toronto, Ontario [535]",5350160.00,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350160.00,ZEV,All zero-emission vehicles (BEV and PHEV),3
2020,ON,535,"Toronto, Ontario [535]",5350161.00,BEV,Battery electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350161.00,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350161.00,ZEV,All zero-emission vehicles (BEV and PHEV),14
2020,ON,535,"Toronto, Ontario [535]",5350162.00,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350162.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350162.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2020,ON,535,"Toronto, Ontario [535]",5350163.00,BEV,Battery electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350163.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350163.00,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350164.00,BEV,Battery electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350164.00,PHEV,Plug-in hybrid electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350164.00,ZEV,All zero-emission vehicles (BEV and PHEV),18
2020,ON,535,"Toronto, Ontario [535]",5350165.00,BEV,Battery electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350165.00,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350165.00,ZEV,All zero-emission vehicles (BEV and PHEV),20
2020,ON,535,"Toronto, Ontario [535]",5350166.00,BEV,Battery electric vehicles,29
2020,ON,535,"Toronto, Ontario [535]",5350166.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350166.00,ZEV,All zero-emission vehicles (BEV and PHEV),33
2020,ON,535,"Toronto, Ontario [535]",5350167.01,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350167.01,ZEV,All zero-emission vehicles (BEV and PHEV),1
2020,ON,535,"Toronto, Ontario [535]",5350167.02,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350167.02,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350167.02,ZEV,All zero-emission vehicles (BEV and PHEV),16
2020,ON,535,"Toronto, Ontario [535]",5350168.00,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350168.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350168.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2020,ON,535,"Toronto, Ontario [535]",5350169.01,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350169.01,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350169.01,ZEV,All zero-emission vehicles (BEV and PHEV),6
2020,ON,535,"Toronto, Ontario [535]",5350169.02,BEV,Battery electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350169.02,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350169.02,ZEV,All zero-emission vehicles (BEV and PHEV),14
2020,ON,535,"Toronto, Ontario [535]",5350170.00,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350170.00,PHEV,Plug-in hybrid electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350170.00,ZEV,All zero-emission vehicles (BEV and PHEV),9
2020,ON,535,"Toronto, Ontario [535]",5350171.00,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350171.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350171.00,ZEV,All zero-emission vehicles (BEV and PHEV),9
2020,ON,535,"Toronto, Ontario [535]",5350172.00,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350172.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350172.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2020,ON,535,"Toronto, Ontario [535]",5350173.00,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350173.00,PHEV,Plug-in hybrid electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350173.00,ZEV,All zero-emission vehicles (BEV and PHEV),3
2020,ON,535,"Toronto, Ontario [535]",5350174.00,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350174.00,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350174.00,ZEV,All zero-emission vehicles (BEV and PHEV),4
2020,ON,535,"Toronto, Ontario [535]",5350175.01,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350175.01,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350175.01,ZEV,All zero-emission vehicles (BEV and PHEV),6
2020,ON,535,"Toronto, Ontario [535]",5350175.02,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350175.02,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350175.02,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350176.00,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350176.00,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350176.00,ZEV,All zero-emission vehicles (BEV and PHEV),16
2020,ON,535,"Toronto, Ontario [535]",5350180.00,BEV,Battery electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350180.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350180.00,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350181.01,BEV,Battery electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350181.01,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350181.01,ZEV,All zero-emission vehicles (BEV and PHEV),14
2020,ON,535,"Toronto, Ontario [535]",5350181.02,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350181.02,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350181.02,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350182.00,BEV,Battery electric vehicles,15
2020,ON,535,"Toronto, Ontario [535]",5350182.00,PHEV,Plug-in hybrid electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350182.00,ZEV,All zero-emission vehicles (BEV and PHEV),24
2020,ON,535,"Toronto, Ontario [535]",5350183.01,BEV,Battery electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350183.01,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350183.01,ZEV,All zero-emission vehicles (BEV and PHEV),13
2020,ON,535,"Toronto, Ontario [535]",5350183.02,BEV,Battery electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350183.02,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350183.02,ZEV,All zero-emission vehicles (BEV and PHEV),10
2020,ON,535,"Toronto, Ontario [535]",5350184.01,BEV,Battery electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350184.01,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350184.01,ZEV,All zero-emission vehicles (BEV and PHEV),16
2020,ON,535,"Toronto, Ontario [535]",5350184.02,BEV,Battery electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350184.02,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350184.02,ZEV,All zero-emission vehicles (BEV and PHEV),9
2020,ON,535,"Toronto, Ontario [535]",5350185.01,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350185.01,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350185.01,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350185.02,BEV,Battery electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350185.02,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350185.02,ZEV,All zero-emission vehicles (BEV and PHEV),5
2020,ON,535,"Toronto, Ontario [535]",5350186.00,BEV,Battery electric vehicles,25
2020,ON,535,"Toronto, Ontario [535]",5350186.00,PHEV,Plug-in hybrid electric vehicles,18
2020,ON,535,"Toronto, Ontario [535]",5350186.00,ZEV,All zero-emission vehicles (BEV and PHEV),43
2020,ON,535,"Toronto, Ontario [535]",5350187.00,BEV,Battery electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350187.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350187.00,ZEV,All zero-emission vehicles (BEV and PHEV),13
2020,ON,535,"Toronto, Ontario [535]",5350188.00,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350188.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350188.00,ZEV,All zero-emission vehicles (BEV and PHEV),5
2020,ON,535,"Toronto, Ontario [535]",5350189.00,BEV,Battery electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350189.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350189.00,ZEV,All zero-emission vehicles (BEV and PHEV),14
2020,ON,535,"Toronto, Ontario [535]",5350190.01,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350190.01,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350190.01,ZEV,All zero-emission vehicles (BEV and PHEV),5
2020,ON,535,"Toronto, Ontario [535]",5350190.02,BEV,Battery electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350190.02,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350190.02,ZEV,All zero-emission vehicles (BEV and PHEV),4
2020,ON,535,"Toronto, Ontario [535]",5350191.00,BEV,Battery electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350191.00,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350191.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350192.00,BEV,Battery electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350192.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350192.00,ZEV,All zero-emission vehicles (BEV and PHEV),8
2020,ON,535,"Toronto, Ontario [535]",5350193.00,BEV,Battery electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350193.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350193.00,ZEV,All zero-emission vehicles (BEV and PHEV),15
2020,ON,535,"Toronto, Ontario [535]",5350194.01,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350194.01,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350194.01,ZEV,All zero-emission vehicles (BEV and PHEV),3
2020,ON,535,"Toronto, Ontario [535]",5350194.02,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350194.02,PHEV,Plug-in hybrid electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350194.02,ZEV,All zero-emission vehicles (BEV and PHEV),5
2020,ON,535,"Toronto, Ontario [535]",5350194.03,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350194.03,ZEV,All zero-emission vehicles (BEV and PHEV),1
2020,ON,535,"Toronto, Ontario [535]",5350194.04,BEV,Battery electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350194.04,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350194.04,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350195.01,BEV,Battery electric vehicles,26
2020,ON,535,"Toronto, Ontario [535]",5350195.01,PHEV,Plug-in hybrid electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350195.01,ZEV,All zero-emission vehicles (BEV and PHEV),39
2020,ON,535,"Toronto, Ontario [535]",5350195.02,BEV,Battery electric vehicles,18
2020,ON,535,"Toronto, Ontario [535]",5350195.02,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350195.02,ZEV,All zero-emission vehicles (BEV and PHEV),24
2020,ON,535,"Toronto, Ontario [535]",5350196.01,BEV,Battery electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350196.01,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350196.01,ZEV,All zero-emission vehicles (BEV and PHEV),20
2020,ON,535,"Toronto, Ontario [535]",5350196.02,BEV,Battery electric vehicles,32
2020,ON,535,"Toronto, Ontario [535]",5350196.02,PHEV,Plug-in hybrid electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350196.02,ZEV,All zero-emission vehicles (BEV and PHEV),44
2020,ON,535,"Toronto, Ontario [535]",5350200.01,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350200.01,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350200.01,ZEV,All zero-emission vehicles (BEV and PHEV),13
2020,ON,535,"Toronto, Ontario [535]",5350200.02,BEV,Battery electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350200.02,PHEV,Plug-in hybrid electric vehicles,2
2020,ON,535,"Toronto, Ontario [535]",5350200.02,ZEV,All zero-emission vehicles (BEV and PHEV),3
2020,ON,535,"Toronto, Ontario [535]",5350201.00,BEV,Battery electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350201.00,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350201.00,ZEV,All zero-emission vehicles (BEV and PHEV),21
2020,ON,535,"Toronto, Ontario [535]",5350202.00,BEV,Battery electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350202.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350202.00,ZEV,All zero-emission vehicles (BEV and PHEV),8
2020,ON,535,"Toronto, Ontario [535]",5350203.00,BEV,Battery electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350203.00,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350203.00,ZEV,All zero-emission vehicles (BEV and PHEV),17
2020,ON,535,"Toronto, Ontario [535]",5350204.00,BEV,Battery electric vehicles,15
2020,ON,535,"Toronto, Ontario [535]",5350204.00,PHEV,Plug-in hybrid electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350204.00,ZEV,All zero-emission vehicles (BEV and PHEV),24
2020,ON,535,"Toronto, Ontario [535]",5350206.01,BEV,Battery electric vehicles,19
2020,ON,535,"Toronto, Ontario [535]",5350206.01,PHEV,Plug-in hybrid electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350206.01,ZEV,All zero-emission vehicles (BEV and PHEV),29
2020,ON,535,"Toronto, Ontario [535]",5350206.02,BEV,Battery electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350206.02,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350206.02,ZEV,All zero-emission vehicles (BEV and PHEV),25
2020,ON,535,"Toronto, Ontario [535]",5350207.00,BEV,Battery electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350207.00,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350207.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350208.00,BEV,Battery electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350208.00,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350208.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2020,ON,535,"Toronto, Ontario [535]",5350209.00,BEV,Battery electric vehicles,9
2020,ON,535,"Toronto, Ontario [535]",5350209.00,PHEV,Plug-in hybrid electric vehicles,1
2020,ON,535,"Toronto, Ontario [535]",5350209.00,ZEV,All zero-emission vehicles (BEV and PHEV),10
2020,ON,535,"Toronto, Ontario [535]",5350210.01,BEV,Battery electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350210.01,PHEV,Plug-in hybrid electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350210.01,ZEV,All zero-emission vehicles (BEV and PHEV),23
2020,ON,535,"Toronto, Ontario [535]",5350210.02,BEV,Battery electric vehicles,48
2020,ON,535,"Toronto, Ontario [535]",5350210.02,PHEV,Plug-in hybrid electric vehicles,29
2020,ON,535,"Toronto, Ontario [535]",5350210.02,ZEV,All zero-emission vehicles (BEV and PHEV),77
2020,ON,535,"Toronto, Ontario [535]",5350211.00,BEV,Battery electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350211.00,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350211.00,ZEV,All zero-emission vehicles (BEV and PHEV),23
2020,ON,535,"Toronto, Ontario [535]",5350212.00,BEV,Battery electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350212.00,PHEV,Plug-in hybrid electric vehicles,4
2020,ON,535,"Toronto, Ontario [535]",5350212.00,ZEV,All zero-emission vehicles (BEV and PHEV),21
2020,ON,535,"Toronto, Ontario [535]",5350213.01,BEV,Battery electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350213.01,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350213.01,ZEV,All zero-emission vehicles (BEV and PHEV),14
2020,ON,535,"Toronto, Ontario [535]",5350213.02,BEV,Battery electric vehicles,33
2020,ON,535,"Toronto, Ontario [535]",5350213.02,PHEV,Plug-in hybrid electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350213.02,ZEV,All zero-emission vehicles (BEV and PHEV),45
2020,ON,535,"Toronto, Ontario [535]",5350214.00,BEV,Battery electric vehicles,31
2020,ON,535,"Toronto, Ontario [535]",5350214.00,PHEV,Plug-in hybrid electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350214.00,ZEV,All zero-emission vehicles (BEV and PHEV),48
2020,ON,535,"Toronto, Ontario [535]",5350215.00,BEV,Battery electric vehicles,25
2020,ON,535,"Toronto, Ontario [535]",5350215.00,PHEV,Plug-in hybrid electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350215.00,ZEV,All zero-emission vehicles (BEV and PHEV),38
2020,ON,535,"Toronto, Ontario [535]",5350216.00,BEV,Battery electric vehicles,41
2020,ON,535,"Toronto, Ontario [535]",5350216.00,PHEV,Plug-in hybrid electric vehicles,20
2020,ON,535,"Toronto, Ontario [535]",5350216.00,ZEV,All zero-emission vehicles (BEV and PHEV),61
2020,ON,535,"Toronto, Ontario [535]",5350217.00,BEV,Battery electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350217.00,PHEV,Plug-in hybrid electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350217.00,ZEV,All zero-emission vehicles (BEV and PHEV),22
2020,ON,535,"Toronto, Ontario [535]",5350218.00,BEV,Battery electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350218.00,PHEV,Plug-in hybrid electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350218.00,ZEV,All zero-emission vehicles (BEV and PHEV),21
2020,ON,535,"Toronto, Ontario [535]",5350219.00,BEV,Battery electric vehicles,16
2020,ON,535,"Toronto, Ontario [535]",5350219.00,PHEV,Plug-in hybrid electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350219.00,ZEV,All zero-emission vehicles (BEV and PHEV),26
2020,ON,535,"Toronto, Ontario [535]",5350220.00,BEV,Battery electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350220.00,PHEV,Plug-in hybrid electric vehicles,10
2020,ON,535,"Toronto, Ontario [535]",5350220.00,ZEV,All zero-emission vehicles (BEV and PHEV),20
2020,ON,535,"Toronto, Ontario [535]",5350221.01,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350221.01,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350221.01,ZEV,All zero-emission vehicles (BEV and PHEV),15
2020,ON,535,"Toronto, Ontario [535]",5350221.02,BEV,Battery electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350221.02,ZEV,All zero-emission vehicles (BEV and PHEV),6
2020,ON,535,"Toronto, Ontario [535]",5350222.01,BEV,Battery electric vehicles,13
2020,ON,535,"Toronto, Ontario [535]",5350222.01,PHEV,Plug-in hybrid electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350222.01,ZEV,All zero-emission vehicles (BEV and PHEV),30
2020,ON,535,"Toronto, Ontario [535]",5350222.02,BEV,Battery electric vehicles,19
2020,ON,535,"Toronto, Ontario [535]",5350222.02,PHEV,Plug-in hybrid electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350222.02,ZEV,All zero-emission vehicles (BEV and PHEV),25
2020,ON,535,"Toronto, Ontario [535]",5350223.01,BEV,Battery electric vehicles,14
2020,ON,535,"Toronto, Ontario [535]",5350223.01,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350223.01,ZEV,All zero-emission vehicles (BEV and PHEV),17
2020,ON,535,"Toronto, Ontario [535]",5350223.02,BEV,Battery electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350223.02,PHEV,Plug-in hybrid electric vehicles,3
2020,ON,535,"Toronto, Ontario [535]",5350223.02,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350224.00,BEV,Battery electric vehicles,17
2020,ON,535,"Toronto, Ontario [535]",5350224.00,PHEV,Plug-in hybrid electric vehicles,8
2020,ON,535,"Toronto, Ontario [535]",5350224.00,ZEV,All zero-emission vehicles (BEV and PHEV),25
2020,ON,535,"Toronto, Ontario [535]",5350225.01,BEV,Battery electric vehicles,12
2020,ON,535,"Toronto, Ontario [535]",5350225.01,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350225.01,ZEV,All zero-emission vehicles (BEV and PHEV),19
2020,ON,535,"Toronto, Ontario [535]",5350225.02,BEV,Battery electric vehicles,6
2020,ON,535,"Toronto, Ontario [535]",5350225.02,PHEV,Plug-in hybrid electric vehicles,5
2020,ON,535,"Toronto, Ontario [535]",5350225.02,ZEV,All zero-emission vehicles (BEV and PHEV),11
2020,ON,535,"Toronto, Ontario [535]",5350226.00,BEV,Battery electric vehicles,27
2020,ON,535,"Toronto, Ontario [535]",5350226.00,PHEV,Plug-in hybrid electric vehicles,11
2020,ON,535,"Toronto, Ontario [535]",5350226.00,ZEV,All zero-emission vehicles (BEV and PHEV),38
2020,ON,535,"Toronto, Ontario [535]",5350227.00,BEV,Battery electric vehicles,18
2020,ON,535,"Toronto, Ontario [535]",5350227.00,PHEV,Plug-in hybrid electric vehicles,7
2020,ON,535,"Toronto, Ontario [535]",5350227.00,ZEV,All zero-emission vehicles (BEV and PHEV),25
2020,ON,535,"Toronto, Ontario [535]",5350228.00,BEV,Battery electric vehicles,30
2020,ON,535,"Toronto, Ontario [535]",5350228.00,PHEV,Plug-in hybrid electric vehicles,9
